Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,AgentRating_MinMax,Distance_in_km,Distance_in_km_log,Distance_Log_Z,Delay_Group
buoe762261537,38,4.7,12.939496,77.625999,12.959496,77.645999,2022-03-09,10:00:00,10:10:00,Cloudy,Low ,motorcycle ,Metropolitian ,80,Outdoors,0.74,3.105332273396694,1.41228668320883,-1.0955187635942005,60–120 days
nubu363306199,31,3.9,17.458998,78.500366,17.538998,78.580366,2022-03-06,21:35:00,21:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,190,Pet Supplies,0.58,12.29262273944321,2.587209200090285,0.4716073071625532,180–270 days
cajg372675472,39,4.2,26.846156,75.8023,26.916156,75.8723,2022-03-12,18:30:00,18:45:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,215,Snacks,0.64,10.429991108601625,2.436240699906296,0.2702436690484961,180–270 days
gazr897477086,32,4.9,21.173343,72.792731,21.303343,72.922731,2022-03-16,18:00:00,18:10:00,Stormy,Medium ,scooter ,Metropolitian ,135,Toys,0.78,19.760907746585524,3.0330717830924927,1.066304291651621,120–180 days
kxzn968713807,28,4.7,19.120083,72.907385,19.180083,72.967385,2022-03-17,20:10:00,20:25:00,Sandstorms,Jam ,van,Metropolitian ,100,Snacks,0.74,9.177855596427849,2.3202143402518693,0.1154862867556877,60–120 days
nuno845310573,30,4.6,13.027018,80.254791,13.157018,80.384791,2022-03-10,20:10:00,20:20:00,Sandstorms,Jam ,motorcycle ,Urban ,220,Cosmetics,0.72,20.179003858084783,3.053010306871026,1.092898539337569,180–270 days
lgzp725142020,29,5.0,13.026279,80.174568,13.096279,80.244568,2022-03-18,19:45:00,19:50:00,Fog,Jam ,motorcycle ,Metropolitian ,210,Snacks,0.8,10.866277692518208,2.4737005699322654,0.3202081033676818,180–270 days
cdpk826938692,24,4.5,19.1813,72.836191,19.2513,72.906191,2022-03-31,22:45:00,22:50:00,Cloudy,Low ,motorcycle ,Metropolitian ,105,Apparel,0.7,10.705468478530399,2.4600561239377914,0.3020089738661657,60–120 days
dcnw992194499,32,4.1,11.010375,76.95295,11.030375,76.97295,2022-03-15,08:30:00,08:40:00,Windy,Low ,motorcycle ,Metropolitian ,165,Jewelry,0.6199999999999999,3.1162037143241816,1.4149313100230916,-1.091991327896524,120–180 days
nctn974059205,26,4.8,18.56245,73.916619,18.58245,73.936619,2022-03-15,08:10:00,08:15:00,Fog,Low ,scooter ,Urban ,65,Toys,0.76,3.0642670710680338,1.4022334244230696,-1.108927923528463,60–120 days
yvji000253542,31,4.7,9.959778,76.296106,10.039778,76.376106,2022-02-14,22:15:00,22:25:00,Sunny,Low ,motorcycle ,Metropolitian ,140,Books,0.74,12.485077941758435,2.6015837364606726,0.49078024016656735,120–180 days
fuhy449246015,37,3.5,30.88722,75.804893,30.99722,75.914893,2022-02-18,21:00:00,21:05:00,Sandstorms,Jam ,scooter ,Urban ,200,Kitchen,0.5,16.114084227697067,2.839901763550719,0.8086517491537493,180–270 days
cnli877045943,24,4.9,21.157729,72.768726,21.167729,72.778726,2022-03-05,09:50:00,10:05:00,Windy,Low ,scooter ,Metropolitian ,85,Kitchen,0.78,1.5204319479995732,0.9244302947710087,-1.746227601088786,60–120 days
szdv208151649,28,4.7,21.149834,72.778666,21.219834,72.848666,2022-03-02,17:15:00,17:30:00,Stormy,Medium ,motorcycle ,Metropolitian ,100,Jewelry,0.74,10.642283429606557,2.4546435939926896,0.2947896750070083,60–120 days
ochs458670119,36,4.4,13.049645,80.242268,13.129645,80.322268,2022-04-06,20:45:00,20:50:00,Cloudy,Jam ,scooter ,Urban ,175,Clothing,0.68,12.41790772974657,2.5965902125144718,0.4841198166504615,120–180 days
wkbn723861224,27,4.4,19.003517,72.82765,19.133517,72.95765,2022-04-04,18:15:00,18:25:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,185,Skincare,0.68,19.889978303743785,3.039269536972616,1.074570931830971,180–270 days
bnyy550928268,36,3.6,21.149834,72.778666,21.219834,72.848666,2022-03-27,17:40:00,17:45:00,Stormy,Medium ,scooter ,Urban ,165,Home,0.52,10.642283429606557,2.4546435939926896,0.2947896750070083,120–180 days
xxoz677518965,20,4.0,22.31279,73.170283,22.33279,73.190283,2022-03-15,10:00:00,10:10:00,Stormy,Low ,motorcycle ,Metropolitian ,110,Snacks,0.6,3.0295127511631836,1.3936454632303774,-1.1203826515520925,60–120 days
qfdr668428086,36,4.7,23.354422,85.3329,23.414422,85.3929,2022-03-09,21:35:00,21:45:00,Fog,Jam ,motorcycle ,Metropolitian ,29,Grocery,0.74,9.056004306816801,2.308169899571148,0.09942126397568268,10–30 days
anck390620864,25,4.2,26.913483,75.803139,27.043483,75.933139,2022-03-08,18:25:00,18:40:00,Windy,Medium ,motorcycle ,Urban ,180,Outdoors,0.64,19.36258018346535,3.0136989117210415,1.0404645180874879,120–180 days
sghc480339779,28,4.1,26.921411,75.793604,26.991411,75.863604,2022-03-25,21:10:00,21:15:00,Cloudy,Jam ,motorcycle ,Metropolitian ,215,Pet Supplies,0.6199999999999999,10.426910834184442,2.4359711730523474,0.26988417082327415,180–270 days
crfh600650720,29,4.9,25.450329,81.834279,25.460329,81.844279,2022-02-13,11:20:00,11:35:00,Sandstorms,High ,motorcycle ,Urban ,70,Cosmetics,0.78,1.498149229702579,0.9155501495918126,-1.75807204769907,60–120 days
czlq052909686,31,4.1,0.0,0.0,0.06,0.06,2022-02-17,23:25:00,23:35:00,Windy,Low ,motorcycle ,Metropolitian ,170,Clothing,0.6199999999999999,9.435201537430713,2.345184853944069,0.1487922643371717,120–180 days
wwhq068137143,26,5.0,22.308096,73.167753,22.418096,73.277753,2022-03-08,21:30:00,21:40:00,Cloudy,Jam ,motorcycle ,Urban ,185,Books,0.8,16.660097204546695,2.871307699381883,0.8505413717547065,180–270 days
iegm398945382,37,4.7,19.176269,72.836721,19.236269,72.896721,2022-04-05,21:35:00,21:45:00,Sunny,Jam ,motorcycle ,Metropolitian ,115,Books,0.74,9.176379825814594,2.320069331551201,0.1152928723713015,60–120 days
dyau579098628,33,4.9,23.369746,85.33982,23.399746,85.36982,2022-03-24,17:40:00,17:45:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,175,Sports,0.78,4.527997212574592,1.7098255822276496,-0.6986577289156907,120–180 days
jywm408807267,25,4.6,11.006686,76.951736,11.026686,76.971736,2022-04-03,08:50:00,08:55:00,Sandstorms,Low ,motorcycle ,Metropolitian ,75,Home,0.72,3.1162228846233258,1.4149359672888233,-1.0919851159783407,60–120 days
untj819400315,27,4.5,0.0,0.0,0.03,0.03,2022-03-05,18:45:00,18:50:00,Cloudy,Medium ,motorcycle ,Metropolitian ,140,Cosmetics,0.7,4.717601092054723,1.743549327922411,-0.6536765830762976,120–180 days
stcg574049641,38,5.0,19.178321,72.834715,19.208321,72.864715,2022-03-07,19:35:00,19:40:00,Stormy,Jam ,motorcycle ,Urban ,170,Toys,0.8,4.58836023949328,1.72068590594054,-0.6841720958779459,120–180 days
vucf696794855,36,4.8,22.310237,73.158921,22.360237,73.208921,2022-03-30,20:35:00,20:45:00,Sunny,Jam ,motorcycle ,Metropolitian ,110,Electronics,0.76,7.573470125639261,2.1486725661306996,-0.11331823659508494,60–120 days
fyza175734339,31,4.4,12.3085,76.665808,12.4185,76.775808,2022-03-27,19:40:00,19:45:00,Windy,Jam ,scooter ,Metropolitian ,215,Home,0.68,17.098467518756365,2.8958272672152634,0.8832458722160388,180–270 days
zqzu626757781,20,4.6,12.906229,77.596791,12.956229,77.646791,2022-03-01,19:15:00,19:20:00,Stormy,Jam ,motorcycle ,Metropolitian ,90,Books,0.72,7.763607607839583,2.1706076475496277,-0.0840609558281673,60–120 days
lddi637465588,39,4.2,22.553227,88.353273,22.563227,88.363273,2022-02-13,09:25:00,09:35:00,Stormy,Low ,motorcycle ,Metropolitian ,150,Snacks,0.64,1.5135725235920836,0.9217050573614813,-1.7498625561876189,120–180 days
akbr101537340,38,4.1,12.3085,76.665808,12.3385,76.695808,2022-04-05,23:30:00,23:45:00,Stormy,Low ,motorcycle ,Metropolitian ,31,Grocery,0.6199999999999999,4.663566689152346,1.734053850843536,-0.6663417669252508,30–60 days
vgrt598982464,32,4.3,0.0,0.0,0.04,0.04,2022-03-11,16:15:00,16:30:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,155,Kitchen,0.6599999999999999,6.290134677634678,1.9865220201482288,-0.3295966246125737,120–180 days
ugpr892813178,37,4.7,23.39925,85.390464,23.40925,85.400464,2022-03-03,10:35:00,10:50:00,Fog,Low ,motorcycle ,Metropolitian ,19,Grocery,0.74,1.5092307910801999,0.9199762484389521,-1.752168462743094,10–30 days
lmwx427803418,29,4.5,12.972532,77.608179,13.032532,77.668179,2022-03-24,21:00:00,21:10:00,Stormy,Jam ,scooter ,Metropolitian ,100,Clothing,0.7,9.315028811003378,2.3336019396364622,0.1333428310971214,60–120 days
sgis793270965,32,5.0,13.045479,80.23311,13.085479,80.27311,2022-03-09,15:55:00,16:05:00,Sunny,Medium ,motorcycle ,Urban ,26,Grocery,0.8,6.209250269757536,1.9753649611130253,-0.3444780468645261,10–30 days
tefr432148893,24,5.0,0.0,0.0,0.08,0.08,2022-02-18,23:15:00,23:20:00,Stormy,Low ,van,Metropolitian ,70,Electronics,0.8,12.58026782240096,2.6086178437623633,0.500162418802686,60–120 days
usgr631772321,33,4.9,19.22384,72.841347,19.35384,72.971347,2022-03-06,23:00:00,23:05:00,Stormy,Low ,motorcycle ,Metropolitian ,140,Kitchen,0.78,19.87743959766268,3.0386691308624094,1.0737701027934579,120–180 days
dmtx442560692,21,4.8,11.003669,76.976494,11.053669,77.026494,2022-03-13,21:55:00,22:10:00,Sandstorms,Jam ,scooter ,Urban ,140,Toys,0.76,7.790401360105807,2.173660371645076,-0.07998919496898967,120–180 days
wpto415446002,22,4.9,18.516216,73.842527,18.596216,73.922527,2022-03-25,21:20:00,21:30:00,Windy,Jam ,motorcycle ,Urban ,90,Sports,0.78,12.257619701209565,2.584572458931217,0.46809038944854076,60–120 days
xxpq463675665,39,4.5,21.170096,72.789122,21.200096,72.819122,2022-03-03,21:45:00,22:00:00,Fog,Jam ,van,Metropolitian ,140,Toys,0.7,4.5609750236610624,1.7157734568558447,-0.6907243807488875,120–180 days
cugf560929711,31,4.8,22.651847,75.881991,22.701847,75.931991,2022-03-03,20:10:00,20:15:00,Windy,Jam ,motorcycle ,Metropolitian ,125,Books,0.76,7.564859910416586,2.147667775590551,-0.11465843854754722,120–180 days
boql004196666,21,5.0,0.0,0.0,0.09,0.09,2022-03-16,17:35:00,17:45:00,Windy,Medium ,scooter ,Metropolitian ,26,Grocery,0.8,14.15280068944862,2.718185378860144,0.6463049416441412,10–30 days
wovv815807086,21,4.7,12.970221,77.645396,13.050221,77.725396,2022-04-04,21:25:00,21:35:00,Fog,Jam ,scooter ,Metropolitian ,210,Pet Supplies,0.74,12.41985066025304,2.5967350033335577,0.4843129404217192,180–270 days
nbxp535055588,29,4.8,23.369746,85.33982,23.389746,85.35982,2022-03-24,11:20:00,11:30:00,Sandstorms,High ,motorcycle ,Metropolitian ,135,Jewelry,0.76,3.0187169050721665,1.3909626738400962,-1.1239609889619657,120–180 days
ualo225445866,28,4.7,27.161694,78.034714,27.291694,78.164714,2022-02-16,18:15:00,18:25:00,Windy,Medium ,motorcycle ,Metropolitian ,130,Skincare,0.74,19.34361063214757,3.012766888738253,1.039221374395979,120–180 days
keqz068697467,27,4.9,26.911927,75.797282,27.021927,75.907282,2022-03-16,22:30:00,22:35:00,Stormy,Low ,motorcycle ,Metropolitian ,100,Home,0.78,16.38446703586354,2.855577108439057,0.8295597165215217,60–120 days
ynou659176841,36,4.8,0.0,0.0,0.05,0.05,2022-04-03,18:55:00,19:05:00,Cloudy,Medium ,motorcycle ,Metropolitian ,140,Kitchen,0.76,7.8626681674103684,2.181847866844411,-0.06906861340150922,120–180 days
idfo103081571,20,4.8,26.88842,75.800689,26.99842,75.910689,2022-03-31,20:30:00,20:45:00,Fog,Jam ,motorcycle ,Urban ,185,Books,0.76,16.38598063528595,2.855664170845482,0.829675841427574,180–270 days
tobz466141744,20,5.0,9.982834,76.283268,9.992834,76.293268,2022-02-17,08:15:00,08:30:00,Cloudy,Low ,motorcycle ,Metropolitian ,75,Clothing,0.8,1.5606630381438609,0.9402662242318947,-1.7251054440475797,60–120 days
whsu202934877,29,5.0,12.297954,76.665169,12.307954,76.675169,2022-03-21,08:20:00,08:35:00,Sunny,Low ,motorcycle ,Urban ,90,Kitchen,0.8,1.5545816630915406,0.9378884776048253,-1.728276911676632,60–120 days
bxsa880839352,28,5.0,22.695207,75.866059,22.765207,75.936059,2022-03-12,17:50:00,18:05:00,Fog,Medium ,scooter ,Metropolitian ,150,Books,0.8,10.588906536688036,2.450048307489984,0.2886604254798982,120–180 days
ssll425320780,39,4.6,18.55144,73.804855,18.56144,73.814855,2022-03-26,11:25:00,11:40:00,Windy,High ,scooter ,Metropolitian ,160,Jewelry,0.72,1.532201594325313,0.9290891197244293,-1.7400136031964175,120–180 days
rqka134760396,36,5.0,22.32,73.17,22.34,73.19,2022-03-05,08:15:00,08:25:00,Sunny,Low ,scooter ,Metropolitian ,60,Books,0.8,3.029440560313021,1.3936275475414848,-1.120406547717785,30–60 days
atpc842478353,26,4.9,0.0,0.0,0.03,0.03,2022-03-11,18:45:00,18:55:00,Stormy,Medium ,scooter ,Metropolitian ,135,Jewelry,0.78,4.717601092054723,1.743549327922411,-0.6536765830762976,120–180 days
dfxh263269454,25,4.6,12.297954,76.665169,12.327954,76.695169,2022-04-01,23:40:00,23:50:00,Fog,Low ,scooter ,Urban ,95,Apparel,0.72,4.66365822992199,1.734070013808481,-0.6663202085642675,60–120 days
sxag358217433,23,4.9,18.593481,73.785901,18.613481,73.805901,2022-03-26,08:35:00,08:40:00,Fog,Low ,scooter ,Urban ,95,Electronics,0.78,3.0640029565838653,1.4021684377817885,-1.1090146035080697,60–120 days
yahp472464779,38,4.6,26.90519,75.810753,26.99519,75.900753,2022-03-02,19:00:00,19:15:00,Stormy,Medium ,van,Metropolitian ,115,Cosmetics,0.72,13.406355455305173,2.6676694602780815,0.5789261895471096,60–120 days
odxm896159694,37,4.7,0.0,0.0,0.08,0.08,2022-03-25,17:20:00,17:25:00,Cloudy,Medium ,motorcycle ,Metropolitian ,220,Skincare,0.74,12.58026782240096,2.6086178437623633,0.500162418802686,180–270 days
qylf682767347,37,4.9,22.745049,75.892471,22.765049,75.912471,2022-03-01,09:20:00,09:35:00,Sandstorms,Low ,scooter ,Metropolitian ,135,Pet Supplies,0.78,3.0251492856773803,1.3925619997920111,-1.1218277883816106,120–180 days
ijrz209488802,32,4.8,21.170798,72.790489,21.250798,72.870489,2022-03-31,20:15:00,20:20:00,Sunny,Jam ,scooter ,Metropolitian ,75,Snacks,0.76,12.161615481620156,2.57730467532517,0.4583965304901764,60–120 days
mhiz744698123,36,4.7,23.39925,85.390464,23.43925,85.430464,2022-03-17,16:45:00,16:50:00,Windy,Medium ,motorcycle ,Metropolitian ,130,Shoes,0.74,6.0366102498163405,1.9511265556066402,-0.3768075295639054,120–180 days
xnfl630726968,26,4.8,12.972532,77.608179,13.032532,77.668179,2022-03-26,00:00:00,00:15:00,Cloudy,Low ,motorcycle ,Metropolitian ,55,Shoes,0.76,9.315028811003378,2.3336019396364622,0.1333428310971214,30–60 days
gvtt069168827,20,4.3,12.972532,77.608179,12.992532,77.628179,2022-03-01,12:00:00,12:10:00,Sandstorms,High ,motorcycle ,Metropolitian ,155,Pet Supplies,0.6599999999999999,3.10513147754577,1.4122377710262652,-1.095584003263518,120–180 days
npgv251734747,26,4.9,23.354422,85.3329,23.484422,85.4629,2022-04-02,21:10:00,21:15:00,Sandstorms,Jam ,van,Metropolitian ,95,Toys,0.78,19.618968653878404,3.0262114605522106,1.0571539092628213,60–120 days
fekh939375457,33,4.5,30.342509,78.061187,30.422509,78.141187,2022-02-14,20:55:00,21:10:00,Stormy,Jam ,scooter ,Other,200,Toys,0.7,11.748234358740095,2.54539278034752,0.41583205337089735,180–270 days
vchm617166623,25,4.7,22.695207,75.866059,22.755207,75.926059,2022-03-01,17:40:00,17:50:00,Cloudy,Medium ,scooter ,Metropolitian ,90,Home,0.74,9.076358225887306,2.310191910248955,0.10211824663029234,60–120 days
inbi942017799,32,4.6,27.160934,78.044095,27.200934,78.084095,2022-02-17,15:40:00,15:45:00,Windy,Medium ,motorcycle ,Metropolitian ,130,Jewelry,0.72,5.952960450572389,1.9391675329908789,-0.3927586206806825,120–180 days
kcbr120027862,35,4.9,17.429585,78.392621,17.509585,78.472621,2022-03-10,19:20:00,19:30:00,Sandstorms,Jam ,scooter ,Metropolitian ,140,Outdoors,0.78,12.29356968829498,2.587280436229476,0.47170232279916097,120–180 days
htjo516526213,36,4.7,10.027014,76.308053,10.077014,76.358053,2022-02-15,18:45:00,18:50:00,Cloudy,Medium ,scooter ,Metropolitian ,80,Jewelry,0.74,7.802554768559775,2.1750419939600945,-0.0781463701710177,60–120 days
wexb507159436,32,4.9,0.0,0.0,0.13,0.13,2022-03-31,23:35:00,23:50:00,Stormy,Low ,motorcycle ,Metropolitian ,80,Electronics,0.78,20.44292976252901,3.0653949762386152,1.109417363315142,60–120 days
kpvh131877489,39,5.0,0.0,0.0,0.03,0.03,2022-03-30,19:35:00,19:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,170,Toys,0.8,4.717601092054723,1.743549327922411,-0.6536765830762976,120–180 days
omze284111917,39,4.8,0.0,0.0,0.08,0.08,2022-02-12,17:15:00,17:25:00,Cloudy,Medium ,motorcycle ,Metropolitian ,235,Sports,0.76,12.58026782240096,2.6086178437623633,0.500162418802686,180–270 days
kzcz070670253,39,4.3,17.458998,78.500366,17.478998,78.520366,2022-03-05,08:55:00,09:05:00,Stormy,Low ,motorcycle ,Metropolitian ,165,Outdoors,0.6599999999999999,3.073397297635909,1.4044773681359843,-1.1059349238682359,120–180 days
oryp180624222,36,4.4,13.026286,80.275235,13.086286,80.335235,2022-04-05,21:25:00,21:30:00,Cloudy,Jam ,scooter ,Metropolitian ,195,Sports,0.68,9.314044064891256,2.333506467957362,0.133215489799983,180–270 days
rfdh672827932,25,4.9,17.433809,78.386744,17.513809,78.466744,2022-03-10,23:20:00,23:35:00,Fog,Low ,van,Metropolitian ,125,Pet Supplies,0.78,12.293433786974466,2.587270213090141,0.4716886870504654,120–180 days
ebvq748205637,36,4.7,22.744648,75.894377,22.854648,76.004377,2022-03-04,18:40:00,18:45:00,Sandstorms,Medium ,scooter ,Metropolitian ,130,Jewelry,0.74,16.635820545591837,2.86993209198417,0.848706569727247,120–180 days
vmeq384313266,23,4.8,21.173343,72.792731,21.233343,72.852731,2022-03-19,22:35:00,22:50:00,Sunny,Low ,scooter ,Urban ,75,Toys,0.76,9.12142598198074,2.3146545612431666,0.10807058528857273,60–120 days
nkyg827138816,20,4.8,19.876428,75.364792,19.936428,75.424792,2022-02-17,20:50:00,21:05:00,Stormy,Jam ,scooter ,Metropolitian ,140,Sports,0.76,9.157664297604613,2.318228523753077,0.11283758034119434,120–180 days
fmnm068913432,26,4.7,12.975377,77.696664,13.045377,77.766664,2022-03-12,23:15:00,23:30:00,Stormy,Low ,scooter ,Other,60,Skincare,0.74,10.86736612025195,2.473792290170682,0.32033044094720187,30–60 days
lztv118779516,23,4.9,26.469003,80.316344,26.579003,80.426344,2022-02-16,18:25:00,18:40:00,Stormy,Medium ,motorcycle ,Metropolitian ,130,Shoes,0.78,16.412810176311392,2.8572061523750567,0.831732555313725,120–180 days
utdw144088063,29,4.7,0.0,0.0,0.06,0.06,2022-03-19,20:40:00,20:45:00,Windy,Jam ,scooter ,Metropolitian ,130,Toys,0.74,9.435201537430713,2.345184853944069,0.1487922643371717,120–180 days
tljl900850971,27,5.0,9.957144,76.296783,9.997144,76.336783,2022-02-13,15:45:00,16:00:00,Stormy,Medium ,motorcycle ,Urban ,85,Home,0.8,6.242753027028999,1.980001386472093,-0.3382939258259762,60–120 days
gbyv349667763,33,4.8,19.178321,72.834715,19.208321,72.864715,2022-04-05,17:15:00,17:25:00,Fog,Medium ,scooter ,Metropolitian ,80,Snacks,0.76,4.58836023949328,1.72068590594054,-0.6841720958779459,60–120 days
wtde928383262,34,4.7,22.311844,73.165081,22.371844,73.225081,2022-03-28,23:50:00,00:00:00,Fog,Low ,scooter ,Urban ,75,Shoes,0.74,9.087965501261843,2.311343178877017,0.10365382285387968,60–120 days
jzub336405119,26,4.9,0.0,0.0,0.07,0.07,2022-03-20,20:55:00,21:05:00,Fog,Jam ,motorcycle ,Metropolitian ,205,Clothing,0.78,11.007734763744619,2.4855510057914594,0.33601436013605673,180–270 days
rqul967529923,20,4.7,13.045479,80.23311,13.135479,80.32311,2022-03-06,17:50:00,18:05:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,145,Skincare,0.74,13.970122998262735,2.7060564147145993,0.6301271804295479,120–180 days
vjsg367471394,39,4.9,30.895817,75.813112,30.975817,75.893112,2022-02-18,17:40:00,17:45:00,Sunny,Medium ,motorcycle ,Metropolitian ,195,Shoes,0.78,11.719667572431574,2.54314942332767,0.4128398362490792,180–270 days
qjzw184742800,31,4.1,12.972161,77.596014,13.052161,77.676014,2022-03-29,19:30:00,19:35:00,Sunny,Jam ,motorcycle ,Metropolitian ,170,Clothing,0.6199999999999999,12.419803337139792,2.596731476975636,0.48430823692225056,120–180 days
wddx655832923,30,4.4,21.17106,72.789292,21.25106,72.869292,2022-04-06,00:00:00,00:05:00,Fog,Low ,motorcycle ,Metropolitian ,195,Toys,0.68,12.161605446009546,2.577303912834087,0.4583955134702136,180–270 days
vohp927167579,20,4.6,22.725748,75.898497,22.775748,75.948497,2022-03-30,23:00:00,23:15:00,Cloudy,Low ,motorcycle ,Urban ,50,Electronics,0.72,7.562982485199944,2.147448550637309,-0.11495084348034074,30–60 days
llox673359294,15,1.0,0.0,0.0,0.07,0.07,2022-03-14,NaN ,17:40:00,Fog,NaN ,scooter ,Metropolitian ,170,Jewelry,0.0,11.007734763744619,2.4855510057914594,0.33601436013605673,120–180 days
jgoq696528589,30,4.5,12.334022,76.618203,12.344022,76.628203,2022-03-30,09:20:00,09:30:00,Stormy,Low ,van,Metropolitian ,110,Toys,0.7,1.5544772821915442,0.9378476164986495,-1.728331412721465,60–120 days
kmhh213547345,37,4.7,12.304569,76.643622,12.344569,76.683622,2022-03-15,16:50:00,17:05:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,150,Sports,0.74,6.218076509101378,1.9765885059290884,-0.3428460677744656,120–180 days
kxkb777672465,21,5.0,0.0,0.0,0.13,0.13,2022-02-16,19:25:00,19:35:00,Sunny,Jam ,scooter ,Metropolitian ,75,Books,0.8,20.44292976252901,3.0653949762386152,1.109417363315142,60–120 days
yeev679938947,27,4.8,0.0,0.0,0.03,0.03,2022-03-13,21:45:00,21:55:00,Windy,Jam ,motorcycle ,Metropolitian ,105,Sports,0.76,4.717601092054723,1.743549327922411,-0.6536765830762976,60–120 days
fydr207500362,26,4.9,18.536718,73.830327,18.556718,73.850327,2022-03-15,09:10:00,09:20:00,Sunny,Low ,scooter ,Metropolitian ,120,Skincare,0.78,3.064485780675921,1.4022872357793574,-1.108856149281115,60–120 days
vozy529540156,27,4.6,13.081878,80.248519,13.121878,80.288519,2022-03-13,14:10:00,14:15:00,Fog,High ,motorcycle ,Metropolitian ,135,Snacks,0.72,6.208803959900656,1.9753030512533571,-0.34456062299506135,120–180 days
hqvf403483482,28,4.7,17.430448,78.418213,17.480448,78.468213,2022-03-30,18:35:00,18:40:00,Fog,Medium ,motorcycle ,Metropolitian ,60,Home,0.74,7.683765443179538,2.1614552414232038,-0.09626854743083964,30–60 days
ojwq679351489,23,4.5,17.431477,78.40035,17.541477,78.51035,2022-03-25,23:50:00,23:55:00,Windy,Low ,motorcycle ,Urban ,65,Clothing,0.7,16.902909983696322,2.8849632685553965,0.8687553374889205,60–120 days
jmfs372875091,33,4.6,17.410371,78.437225,17.500371,78.527225,2022-03-29,20:10:00,20:15:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,235,Sports,0.72,13.83077993292672,2.6967047463331513,0.6176538103859319,180–270 days
bcui125521729,25,4.3,10.006881,76.345397,10.116881,76.455397,2022-02-12,18:55:00,19:00:00,Windy,Medium ,motorcycle ,Metropolitian ,165,Outdoors,0.6599999999999999,17.165361256393414,2.8995165529729845,0.8881666868317482,120–180 days
wuvf046996093,39,4.5,26.90519,75.810753,26.96519,75.870753,2022-03-21,18:50:00,19:05:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,145,Toys,0.7,8.938097379310701,2.296375591815026,0.08368987155994582,120–180 days
ldos093508432,25,4.7,26.911927,75.797282,26.941927,75.827282,2022-03-03,18:40:00,18:45:00,Sunny,Medium ,van,Metropolitian ,70,Apparel,0.74,4.469193825204425,1.6991312244395773,-0.7129219945663077,60–120 days
luxa183212080,36,4.3,18.927584,72.832585,19.007584,72.912585,2022-04-04,21:55:00,22:10:00,Windy,Jam ,scooter ,Metropolitian ,155,Cosmetics,0.6599999999999999,12.243495934751566,2.583506559065775,0.46666867912811527,120–180 days
wgyz916058841,31,4.9,12.311072,76.654878,12.441072,76.784878,2022-03-20,21:25:00,21:30:00,Sunny,Jam ,scooter ,Metropolitian ,105,Skincare,0.78,20.20680429578236,3.0543220875304,1.0946482084781994,60–120 days
owdh384833194,22,4.9,12.986047,80.218114,13.016047,80.248114,2022-04-05,17:20:00,17:35:00,Fog,Medium ,motorcycle ,Metropolitian ,80,Jewelry,0.78,4.657528074267125,1.7329870608229427,-0.6677646645455398,60–120 days
aayl993964994,26,5.0,22.725748,75.898497,22.785747,75.958497,2022-03-21,21:35:00,21:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,145,Sports,0.8,9.075344501962313,2.3100913009913118,0.10198405276784885,120–180 days
azvw595590752,39,4.9,22.725748,75.898497,22.805747,75.978497,2022-03-27,23:20:00,23:25:00,Windy,Low ,motorcycle ,Metropolitian ,135,Apparel,0.78,12.10007905561433,2.5726182649686167,0.4521457388486031,120–180 days
iosl629345677,38,4.6,26.474133,80.3481,26.484133,80.3581,2022-02-17,10:40:00,10:45:00,Windy,Low ,scooter ,Urban ,125,Kitchen,0.72,1.4923329756049928,0.9132192098181591,-1.761181083772659,120–180 days
igzi204981603,23,4.6,0.0,0.0,0.09,0.09,2022-03-16,19:35:00,19:45:00,Sandstorms,Jam ,scooter ,Urban ,110,Apparel,0.72,14.15280068944862,2.718185378860144,0.6463049416441412,60–120 days
prdj354117094,37,4.2,22.514688,88.393294,22.584688,88.463294,2022-02-14,19:10:00,19:25:00,Cloudy,Jam ,scooter ,Metropolitian ,195,Kitchen,0.64,10.59530903675136,2.4506006229397603,0.28939711060439793,180–270 days
tdfr525121085,23,4.8,13.066762,80.251865,13.126762,80.311865,2022-03-05,17:50:00,17:55:00,Stormy,Medium ,van,Metropolitian ,105,Toys,0.76,9.313300003113463,2.33343432471142,0.13311926425325935,60–120 days
wwxe101580098,33,4.6,26.88842,75.800689,27.02842,75.940689,2022-03-04,20:45:00,21:00:00,Cloudy,Jam ,motorcycle ,Metropolitian ,205,Snacks,0.72,20.853653606522226,3.0843681206761904,1.1347239761897316,180–270 days
vsub848182893,39,4.6,23.39925,85.390464,23.40925,85.400464,2022-03-21,10:55:00,11:05:00,Sandstorms,Low ,motorcycle ,Metropolitian ,140,Shoes,0.72,1.5092307910801999,0.9199762484389521,-1.752168462743094,120–180 days
