Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,AgentRating_MinMax,Distance_in_km,Distance_in_km_log,Distance_Log_Z
ddze803646980,38,4.9,26.891191,75.802083,26.931191,75.842083,2022-03-09,16:40:00,16:55:00,Cloudy,Medium ,motorcycle ,Other,95,Electronics,0.78,5.959293109821584,1.9400779045074799,-0.39154435598046505
nboh415264365,24,5.0,22.744648,75.894377,22.804648,75.954377,2022-03-17,19:55:00,20:10:00,Fog,Jam ,scooter ,Metropolitian ,165,Skincare,0.8,9.074848936307943,2.3100421138054923,0.10191844629581573
inbv684742417,23,2.5,17.455894,78.375467,17.525894,78.445467,2022-03-31,23:10:00,23:25:00,Sunny,Low ,van,Urban ,160,Shoes,0.3,10.756273454296805,2.4643870091143834,0.30778556165997684
jjiq683098296,21,4.5,18.994237,72.825553,19.034237,72.865553,2022-03-26,15:00:00,15:15:00,Cloudy,High ,motorcycle ,Metropolitian ,150,Snacks,0.7,6.120938502923711,1.963039528945805,-0.3609178595373339
svxh206768979,34,4.1,22.751857,75.866699,22.781857,75.896699,2022-03-05,21:25:00,21:30:00,Stormy,Jam ,scooter ,Metropolitian ,170,Kitchen,0.6199999999999999,4.537543599594834,1.711551008856255,-0.6963563337053558
olvp829187024,22,4.5,0.0,0.0,0.02,0.02,2022-03-09,09:55:00,10:05:00,Fog,Low ,motorcycle ,Metropolitian ,95,Jewelry,0.7,3.145067434621583,1.4219190573624199,-1.082670984747098
llvp272154298,24,4.7,21.186438,72.794115,21.216438,72.824115,2022-04-01,19:50:00,20:05:00,Windy,Jam ,scooter ,Metropolitian ,135,Sports,0.74,4.5607404596308045,1.71573127558792,-0.6907806426416615
ikge883362218,35,4.8,22.538731,88.364878,22.618731,88.444878,2022-02-12,22:35:00,22:50:00,Windy,Low ,van,Urban ,120,Snacks,0.76,12.107750592114119,2.5732037035052686,0.45292660395283835
uzet373471147,27,4.5,30.89286,75.822199,30.97286,75.902199,2022-02-16,19:30:00,19:40:00,Stormy,Jam ,motorcycle ,Metropolitian ,120,Jewelry,0.7,11.719821223237933,2.543161503036315,0.41285594831270267
yowx488572239,30,4.6,21.160437,72.774209,21.250437,72.864209,2022-03-16,22:25:00,22:35:00,Stormy,Low ,van,Metropolitian ,140,Toys,0.72,13.682048188062451,2.6866255358016105,0.6042100356946879
bojx614657895,25,4.4,22.744648,75.894377,22.754648,75.904377,2022-03-28,10:20:00,10:35:00,Stormy,Low ,motorcycle ,Metropolitian ,140,Toys,0.68,1.512602129242317,0.9213189210137216,-1.7503775895866274
ebdg600170096,29,4.8,0.0,0.0,0.04,0.04,2022-03-28,15:45:00,15:50:00,Cloudy,Medium ,scooter ,Urban ,50,Electronics,0.76,6.290134677634678,1.9865220201482288,-0.3295966246125737
hzdv198398079,21,4.6,22.761593,75.886362,22.851593,75.976362,2022-03-31,17:50:00,18:00:00,Stormy,Medium ,scooter ,Metropolitian ,100,Outdoors,0.72,13.610807781528916,2.681761513866562,0.5977223435502057
lygp521331266,29,4.3,22.725748,75.898497,22.745748,75.918497,2022-03-13,08:35:00,08:45:00,Windy,Low ,motorcycle ,Metropolitian ,115,Books,0.6599999999999999,3.025345653221649,1.3926107837601518,-1.1217627197262654
eaqg167608890,32,4.3,22.310526,73.170937,22.330526,73.190937,2022-03-30,10:40:00,10:50:00,Stormy,Low ,motorcycle ,Metropolitian ,105,Pet Supplies,0.6599999999999999,3.0295354155428034,1.393651087810142,-1.120375149418582
aplx713849674,37,4.6,10.994136,76.963303,11.124136,77.093303,2022-03-18,21:20:00,21:25:00,Sunny,Jam ,motorcycle ,Metropolitian ,140,Cosmetics,0.72,20.25401003649722,3.056545585167256,1.097613936911281
txwh626459968,32,4.6,22.310237,73.158921,22.420237,73.268921,2022-03-04,19:10:00,19:15:00,Cloudy,Jam ,scooter ,Metropolitian ,225,Clothing,0.72,16.65997912906346,2.8713010133553794,0.8505324538505102
tlwc657274435,27,4.7,11.024839,77.007003,11.114839,77.097003,2022-03-06,19:20:00,19:30:00,Sunny,Jam ,motorcycle ,Metropolitian ,150,Clothing,0.74,14.021756535050264,2.7094995859064306,0.6347197244171457
vktn643488417,22,4.5,0.0,0.0,0.11,0.11,2022-03-12,20:55:00,21:00:00,Sunny,Jam ,motorcycle ,Metropolitian ,125,Electronics,0.7,17.29786575291325,2.906784427522224,0.897860667091258
cpdf968258068,35,4.5,19.12663,72.829976,19.13663,72.839976,2022-03-03,10:20:00,10:30:00,Sandstorms,Low ,scooter ,Metropolitian ,105,Jewelry,0.7,1.5297232853102503,0.9281099233625649,-1.7413196673198124
cuhj821462998,26,4.7,17.450851,78.379347,17.540851,78.469347,2022-03-31,21:15:00,21:30:00,Cloudy,Jam ,scooter ,Urban ,220,Skincare,0.74,13.829314445199007,2.6966059275155017,0.6175220046343228
judp159654357,31,4.7,19.207222,72.972281,19.277222,73.042281,2022-04-02,22:50:00,23:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,115,Jewelry,0.74,10.704672233867438,2.459988098318206,0.30191824046000504
ahxq629188064,28,5.0,26.892312,75.806896,26.902313,75.816896,2022-04-01,11:10:00,11:15:00,Fog,High ,scooter ,Urban ,105,Sports,0.8,1.4899874085572802,0.9122776536595254,-1.7624369429310933
rapb833624103,37,4.8,12.972793,80.249982,12.992793,80.269982,2022-03-19,08:50:00,08:55:00,Windy,Low ,motorcycle ,Metropolitian ,140,Pet Supplies,0.76,3.1051298892162484,1.412237384112999,-1.0955845193331806
ersz511146651,31,3.7,19.131141,72.813074,19.26114,72.943074,2022-03-08,22:20:00,22:35:00,Fog,Low ,motorcycle ,Metropolitian ,185,Toys,0.54,19.88265014741632,3.0389186777294057,1.0741029514669036
bxph884990678,29,4.6,22.760072,75.892574,22.830072,75.962574,2022-03-10,17:35:00,17:45:00,Stormy,Medium ,scooter ,Metropolitian ,140,Jewelry,0.72,10.58659526806034,2.449848849574912,0.28839438606518203
glid112384468,20,4.6,12.321214,76.621094,12.401214,76.701094,2022-03-08,18:10:00,18:25:00,Sunny,Medium ,motorcycle ,Metropolitian ,65,Skincare,0.72,12.435302723482993,2.597885774264886,0.4858478528112959
lylp547084829,27,4.5,26.913483,75.803139,27.003483,75.893139,2022-03-23,20:55:00,21:05:00,Sandstorms,Jam ,scooter ,Metropolitian ,130,Outdoors,0.7,13.405918573024225,2.6676391341552246,0.5788857401923043
qffl026000583,23,4.7,11.022477,76.995667,11.132477,77.105667,2022-03-20,17:15:00,17:20:00,Stormy,Medium ,motorcycle ,Metropolitian ,105,Books,0.74,17.137482577838096,2.8979806576495744,0.8861180908020644
duub735691053,30,4.5,12.323225,76.630028,12.403225,76.710028,2022-03-18,22:15:00,22:25:00,Sandstorms,Low ,motorcycle ,Metropolitian ,145,Skincare,0.7,12.435256015114646,2.597882297718767,0.4858432157514209
lddq199520073,25,4.9,12.3085,76.665808,12.4185,76.775808,2022-03-20,21:40:00,21:45:00,Sunny,Jam ,van,Metropolitian ,50,Jewelry,0.78,17.098467518756365,2.8958272672152634,0.8832458722160388
rmlv684075257,27,4.6,22.308096,73.167753,22.348096,73.207753,2022-04-03,15:50:00,16:05:00,Stormy,Medium ,scooter ,Metropolitian ,125,Sports,0.72,6.058919182290554,1.9542919494585134,-0.3725854884010122
rnxc537218091,30,4.5,17.410371,78.437225,17.430371,78.457225,2022-04-01,08:15:00,08:25:00,Windy,Low ,scooter ,Metropolitian ,125,Kitchen,0.7,3.0737878683560815,1.4045732468259893,-1.1058070396949582
laqo360864830,27,5.0,11.003669,76.976494,11.133669,77.106494,2022-03-16,17:55:00,18:00:00,Cloudy,Medium ,scooter ,Metropolitian ,140,Skincare,0.8,20.253686746640145,3.0565303742816257,1.0975936484453712
rxoa797012379,35,4.7,13.026279,80.174568,13.156279,80.304568,2022-03-08,23:20:00,23:35:00,Windy,Low ,van,Metropolitian ,75,Books,0.74,20.179033324549206,3.053011698175552,1.0929003950766192
wueh627231532,37,4.6,13.049645,80.242268,13.129645,80.322268,2022-03-04,22:40:00,22:45:00,Windy,Low ,scooter ,Metropolitian ,140,Shoes,0.72,12.41790772974657,2.5965902125144718,0.4841198166504615
hhyt443262246,25,4.5,23.39925,85.390464,23.45925,85.450464,2022-03-28,22:20:00,22:30:00,Sandstorms,Low ,van,Metropolitian ,80,Outdoors,0.7,9.05460222816931,2.3080304628368733,0.09923528154844714
yqez537144616,32,4.8,21.170096,72.789122,21.200096,72.819122,2022-03-01,21:45:00,21:50:00,Cloudy,Jam ,motorcycle ,Metropolitian ,140,Books,0.76,4.5609750236610624,1.7157734568558447,-0.6907243807488875
bxmj664006558,20,5.0,22.651847,75.881991,22.761847,75.991991,2022-03-08,20:20:00,20:35:00,Sunny,Jam ,motorcycle ,Urban ,130,Shoes,0.8,16.641014927987452,2.870226584523732,0.8490993674902992
almx297068490,20,4.6,22.311603,73.165012,22.321603,73.175012,2022-03-21,08:20:00,08:25:00,Cloudy,Low ,motorcycle ,Metropolitian ,23,Grocery,0.72,1.5147873459316699,0.9221882456752631,-1.7492180736853835
ouyx499467972,28,4.8,12.323225,76.630028,12.383225,76.690028,2022-03-28,18:10:00,18:25:00,Cloudy,Medium ,motorcycle ,Urban ,50,Sports,0.76,9.326616348119142,2.3347246736282194,0.13484034747265025
immt440716782,34,4.8,21.157735,72.768778,21.167735,72.778778,2022-04-05,08:10:00,08:25:00,Cloudy,Low ,motorcycle ,Metropolitian ,90,Cosmetics,0.76,1.5204319193289748,0.9244302833957369,-1.746227616261263
snzi641263654,27,4.7,18.516216,73.842527,18.576216,73.902527,2022-03-21,20:15:00,20:30:00,Cloudy,Jam ,motorcycle ,Urban ,140,Pet Supplies,0.74,9.193469879776085,2.321747307404572,0.11753097715534931
myyk688926965,22,4.5,12.310972,76.659264,12.370972,76.719264,2022-03-15,22:55:00,23:10:00,Sandstorms,Low ,van,Metropolitian ,85,Snacks,0.7,9.326829542520041,2.3347453185513025,0.13486788392439697
bzcb398223382,27,4.9,12.975996,80.221898,13.065996,80.311898,2022-03-14,18:55:00,19:10:00,Fog,Medium ,motorcycle ,Urban ,210,Home,0.78,13.97203602578282,2.706184196249735,0.630297617009148
qbmg140733850,32,4.7,26.49095,80.318656,26.51095,80.338656,2022-02-13,08:50:00,09:00:00,Sandstorms,Low ,van,Metropolitian ,130,Skincare,0.74,2.984414040468754,1.3823902601429081,-1.1353949795453049
jwzw824603385,28,4.1,21.15276,72.778059,21.26276,72.888059,2022-03-12,19:30:00,19:35:00,Fog,Jam ,scooter ,Metropolitian ,205,Toys,0.6199999999999999,16.72238039080439,2.8748282697218284,0.8552371516758416
maex749734737,29,4.5,22.311844,73.165081,22.361844,73.215081,2022-03-28,19:45:00,19:50:00,Sunny,Jam ,motorcycle ,Urban ,12,Grocery,0.7,7.573429885020178,2.148667872498724,-0.11332449701901053
cdwz086384417,35,4.4,22.753659,75.903365,22.883659,76.033365,2022-04-02,18:35:00,18:45:00,Windy,Medium ,van,Metropolitian ,185,Electronics,0.68,19.659254035109655,3.02816335631696,1.0597573717859992
thqr446197343,25,4.9,19.121999,72.908493,19.251999,73.038493,2022-03-14,23:10:00,23:25:00,Windy,Low ,scooter ,Metropolitian ,70,Shoes,0.78,19.88325155302074,3.038947476609831,1.0741413637670125
afsm529097841,23,4.7,18.546947,73.900626,18.626947,73.980626,2022-04-04,18:20:00,18:35:00,Sandstorms,Medium ,scooter ,Metropolitian ,110,Clothing,0.74,12.256574293065931,2.5844936024406593,0.4679852096937689
dcpj659619249,22,4.5,11.003669,76.976494,11.013669,76.986494,2022-04-03,10:35:00,10:40:00,Fog,Low ,scooter ,Metropolitian ,90,Books,0.7,1.5581322655562497,0.9392774084486231,-1.7264243386732896
bmoi199364169,21,4.8,12.334022,76.618203,12.344022,76.628203,2022-03-05,08:30:00,08:40:00,Windy,Low ,motorcycle ,Metropolitian ,90,Jewelry,0.76,1.5544772821915442,0.9378476164986495,-1.728331412721465
tubo755404973,26,4.6,23.354422,85.3329,23.484422,85.4629,2022-03-02,23:15:00,23:25:00,Cloudy,Low ,motorcycle ,Metropolitian ,130,Clothing,0.72,19.618968653878404,3.0262114605522106,1.0571539092628213
broo641714076,23,4.7,23.357804,85.325146,23.467804,85.435146,2022-03-04,23:50:00,00:05:00,Windy,Low ,scooter ,Urban ,14,Grocery,0.74,16.601046189402922,2.8679583428571775,0.8460739589213421
srwy116488128,32,4.7,22.760072,75.892574,22.870072,76.002574,2022-03-23,23:50:00,23:55:00,Windy,Low ,scooter ,Urban ,115,Kitchen,0.74,16.63495545420935,2.8698830376972633,0.8486411405174146
nbji302204530,23,4.7,19.888716,75.321461,19.948716,75.381461,2022-02-17,22:20:00,22:35:00,Cloudy,Low ,scooter ,Metropolitian ,70,Clothing,0.74,9.157330481426587,2.318195659734977,0.11279374591057106
xvis622225056,23,4.8,27.161661,78.011544,27.171661,78.021544,2022-02-17,09:50:00,09:55:00,Cloudy,Low ,scooter ,Metropolitian ,85,Home,0.76,1.48832422044339,0.9116094800698771,-1.7633281610642757
bdzb644465586,28,4.6,11.000762,76.981876,11.010762,76.991876,2022-04-01,12:00:00,12:15:00,Sandstorms,High ,motorcycle ,Metropolitian ,60,Home,0.72,1.5581398113181721,0.939280358159588,-1.7264204043126083
xbzz672511486,20,4.8,12.933284,77.615428,13.023284,77.705428,2022-03-20,20:40:00,20:50:00,Windy,Jam ,scooter ,Metropolitian ,85,Pet Supplies,0.76,13.973207156405028,2.7062624143904714,0.6304019453250946
anbo281759485,20,4.9,19.003517,72.82765,19.053517,72.87765,2022-03-15,21:15:00,21:25:00,Cloudy,Jam ,motorcycle ,Metropolitian ,110,Shoes,0.78,7.650862810437259,2.157659062840759,-0.10133193700787148
dtbn024998579,21,4.9,23.369746,85.33982,23.439746,85.40982,2022-03-16,17:10:00,17:15:00,Windy,Medium ,motorcycle ,Metropolitian ,165,Shoes,0.78,10.564596934159045,2.4479484428632565,0.28585960027285484
kttc704458100,25,4.8,26.913726,75.75282,26.933726,75.77282,2022-03-26,10:55:00,11:10:00,Fog,Low ,motorcycle ,Urban ,75,Shoes,0.76,2.9795000083815664,1.3811561853699528,-1.1370410036210838
xuld606042877,30,4.6,12.934365,77.616155,12.954365,77.636155,2022-03-11,09:50:00,10:05:00,Sandstorms,Low ,scooter ,Metropolitian ,110,Snacks,0.72,3.1053634161947805,1.412294269118542,-1.0955086454147385
msmj081065290,37,5.0,17.422819,78.449578,17.452819,78.479578,2022-03-07,20:30:00,20:45:00,Windy,Jam ,motorcycle ,Metropolitian ,185,Skincare,0.8,4.6104717430467055,1.7246348056689114,-0.6789050049624014
cfct896099410,39,4.6,21.149669,72.772629,21.199669,72.822629,2022-03-30,21:50:00,22:00:00,Stormy,Jam ,scooter ,Metropolitian ,25,Grocery,0.72,7.601874226721306,2.1519801128551284,-0.10890659018638696
xryu493912742,20,4.7,12.906229,77.596791,12.926229,77.616791,2022-03-13,08:25:00,08:40:00,Sandstorms,Low ,motorcycle ,Urban ,55,Apparel,0.74,3.1055339788857887,1.4123358145630474,-1.0954532315910437
fpif889946075,32,4.4,11.024839,77.007003,11.114839,77.097003,2022-03-29,17:20:00,17:35:00,Cloudy,Medium ,van,Metropolitian ,155,Books,0.68,14.021756535050264,2.7094995859064306,0.6347197244171457
duhk332051882,33,4.9,17.431668,78.408321,17.481668,78.458321,2022-03-24,00:00:00,00:10:00,Stormy,Low ,scooter ,Metropolitian ,145,Sports,0.78,7.683740930982834,2.161452418657958,-0.09627231246976353
vffu687743997,21,4.7,27.160832,78.011608,27.210832,78.061608,2022-02-17,21:20:00,21:25:00,Windy,Jam ,motorcycle ,Urban ,85,Toys,0.74,7.441056176509003,2.133107440175386,-0.13407919259746784
wtya481172005,37,4.6,13.029198,77.570997,13.069198,77.610997,2022-03-30,13:55:00,14:10:00,Sunny,High ,motorcycle ,Urban ,115,Cosmetics,0.72,6.20944951682266,1.9753925984268033,-0.3444411838762653
syex528984409,22,5.0,12.981615,80.231598,13.011615,80.261598,2022-04-03,20:35:00,20:50:00,Sandstorms,Jam ,scooter ,Urban ,55,Toys,0.8,4.657568579194856,1.7329942202717696,-0.6677551151848393
nlyr276647045,31,4.8,12.972161,77.596014,13.042161,77.666014,2022-03-25,18:20:00,18:35:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,150,Pet Supplies,0.76,10.86743475093766,2.4737980732978366,0.32033815455316655
cott389078076,39,4.1,22.514585,88.39331,22.564585,88.44331,2022-02-15,20:10:00,20:25:00,Stormy,Jam ,motorcycle ,Metropolitian ,165,Books,0.6199999999999999,7.568333080724022,2.1480732073576254,-0.11411766868147848
mtpr846112310,30,4.7,13.066762,80.251865,13.076762,80.261865,2022-03-24,08:50:00,09:05:00,Stormy,Low ,motorcycle ,Metropolitian ,140,Skincare,0.74,1.5522933461656467,0.9369923064336508,-1.7294722357818637
uxpe531745376,34,4.8,19.065838,72.832658,19.085838,72.852658,2022-03-17,09:10:00,09:20:00,Sandstorms,Low ,scooter ,Metropolitian ,145,Snacks,0.76,3.0599333272413856,1.4011665516170733,-1.1103509315689388
rwzd947079986,25,4.7,21.149569,72.772697,21.229569,72.852697,2022-03-06,17:30:00,17:35:00,Windy,Medium ,motorcycle ,Urban ,140,Jewelry,0.74,12.162428272787263,2.5773664280843542,0.4584788970781587
mowv709833262,36,4.8,0.0,0.0,0.07,0.07,2022-03-25,22:50:00,23:05:00,Sunny,Low ,scooter ,Other,95,Home,0.76,11.007734763744619,2.4855510057914594,0.33601436013605673
hsfl627173720,28,4.0,12.310972,76.659264,12.400972,76.749264,2022-04-06,17:40:00,17:50:00,Stormy,Medium ,motorcycle ,Metropolitian ,170,Snacks,0.6,13.98985232208903,2.7073734603040713,0.6318838719985502
ncbz724512619,33,4.6,12.972161,77.596014,13.052161,77.676014,2022-04-06,18:15:00,18:30:00,Sunny,Medium ,scooter ,Metropolitian ,110,Jewelry,0.72,12.419803337139792,2.596731476975636,0.48430823692225056
uikk624029003,27,4.5,11.025083,77.015393,11.035083,77.025393,2022-04-05,11:20:00,11:30:00,Sunny,High ,van,Urban ,85,Books,0.7,1.5580766213089028,0.9392556563080909,-1.726453351945257
jzsl753899767,21,4.7,13.064181,80.236442,13.174181,80.346442,2022-04-04,18:20:00,18:35:00,Stormy,Medium ,motorcycle ,Metropolitian ,115,Skincare,0.74,17.073624954198024,2.8944536906944793,0.8814137789971485
ceyl595104264,22,4.6,21.160522,72.771477,21.240522,72.851477,2022-04-04,17:55:00,18:10:00,Windy,Medium ,scooter ,Metropolitian ,90,Clothing,0.72,12.162009006258526,2.5773345742958513,0.45843641010416847
sodx879074945,39,4.9,22.695207,75.866059,22.765207,75.936059,2022-03-23,22:55:00,23:10:00,Sandstorms,Low ,van,Metropolitian ,125,Shoes,0.78,10.588906536688036,2.450048307489984,0.2886604254798982
ekcp932614119,22,4.8,17.431668,78.408321,17.451668,78.428321,2022-03-21,10:35:00,10:50:00,Cloudy,Low ,motorcycle ,Metropolitian ,80,Cosmetics,0.76,3.0736169345595563,1.4045312865206687,-1.1058630068650992
hnpw812768331,36,4.7,22.753659,75.903365,22.783659,75.933365,2022-03-07,19:50:00,20:00:00,Stormy,Jam ,scooter ,Urban ,140,Skincare,0.74,4.5375160762266304,1.7115460385230905,-0.6963629631967228
wkgq664291595,31,5.0,18.563934,73.915367,18.573935,73.925367,2022-03-13,10:35:00,10:40:00,Cloudy,Low ,motorcycle ,Metropolitian ,135,Electronics,0.8,1.5322291887353143,0.9291000170636106,-1.7399990681916937
aemh219567750,28,4.6,11.006686,76.951736,11.096686,77.041736,2022-03-08,18:15:00,18:20:00,Cloudy,Medium ,motorcycle ,Urban ,180,Sports,0.72,14.022182614283688,2.709527949646041,0.6347575563210959
cgoa064886028,38,4.9,11.022298,76.998349,11.062298,77.038349,2022-03-13,15:40:00,15:55:00,Fog,Medium ,motorcycle ,Metropolitian ,135,Skincare,0.78,6.232179267965744,1.9785404109416342,-0.3402425929164635
onum461369465,39,4.6,19.254567,72.848923,19.344567,72.938923,2022-04-04,19:20:00,19:30:00,Fog,Jam ,scooter ,Metropolitian ,245,Electronics,0.72,13.760880474935774,2.691980470166597,0.611352512862319
idbv732577802,38,4.9,13.02978,80.208812,13.03978,80.218812,2022-03-28,08:10:00,08:20:00,Sunny,Low ,motorcycle ,Metropolitian ,125,Outdoors,0.78,1.5524064590046618,0.9370366235701528,-1.729413125041372
yjvj649965162,34,4.7,0.0,0.0,0.09,0.09,2022-03-25,17:45:00,18:00:00,Stormy,Medium ,motorcycle ,Metropolitian ,170,Electronics,0.74,14.15280068944862,2.718185378860144,0.6463049416441412
laio970657281,39,4.0,17.433809,78.386744,17.503809,78.456744,2022-03-14,17:30:00,17:45:00,Fog,Medium ,motorcycle ,Metropolitian ,160,Sports,0.6,10.756895455613957,2.464439915748932,0.3078561291783669
whgg852471364,21,5.0,0.0,0.0,0.08,0.08,2022-03-31,22:50:00,23:05:00,Fog,Low ,van,Metropolitian ,135,Toys,0.8,12.58026782240096,2.6086178437623633,0.500162418802686
gvqq178488483,21,4.6,0.0,0.0,0.09,0.09,2022-04-06,21:25:00,21:40:00,Stormy,Jam ,scooter ,Other,135,Electronics,0.72,14.15280068944862,2.718185378860144,0.6463049416441412
fqng393558115,28,4.9,21.170096,72.789122,21.190096,72.809122,2022-03-30,09:50:00,10:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,65,Home,0.78,3.040697853651506,1.3964174131082576,-1.1166853907897512
qfwn997969865,23,4.6,23.184992,77.417227,23.314992,77.547227,2022-02-14,20:50:00,20:55:00,Sunny,Jam ,van,Metropolitian ,105,Jewelry,0.72,19.63042031534245,3.02676670086216,1.0578944956017116
bfem216000584,28,4.9,26.956431,75.776649,27.096431,75.916649,2022-03-14,22:25:00,22:35:00,Windy,Low ,motorcycle ,Urban ,50,Books,0.78,20.84807400544794,3.0841127714527388,1.1343833882620438
bxcy629730516,30,4.7,27.163303,78.057044,27.223303,78.117044,2022-02-11,22:10:00,22:20:00,Sunny,Low ,motorcycle ,Urban ,75,Home,0.74,8.929003109242238,2.2954600811989794,0.08246875226582454
ptfn367567646,21,4.2,12.297954,76.665169,12.347954,76.715169,2022-03-11,22:55:00,23:00:00,Stormy,Low ,motorcycle ,Urban ,125,Home,0.64,7.772618958964917,2.171635388823863,-0.08269014190494617
lzas775936724,35,5.0,12.972161,77.596014,13.012161,77.636014,2022-03-24,14:30:00,14:40:00,Stormy,High ,motorcycle ,Metropolitian ,135,Clothing,0.8,6.210145663324481,1.9754891540504065,-0.3443123968006474
xrbb250070175,34,5.0,9.979186,76.317361,10.109186,76.447361,2022-02-16,20:45:00,20:50:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,265,Cosmetics,0.8,20.286882109879233,3.058091019607674,1.0996752563322865
burc005669053,34,4.7,22.307898,73.167788,22.397898,73.257788,2022-03-27,23:30:00,23:35:00,Windy,Low ,motorcycle ,Metropolitian ,105,Apparel,0.74,13.631449198481373,2.6831732667551877,0.599605356876994
hpje441155555,33,5.0,11.010375,76.95295,11.100375,77.04295,2022-03-12,18:10:00,18:25:00,Fog,Medium ,motorcycle ,Metropolitian ,180,Shoes,0.8,14.022096082519495,2.709522189363688,0.6347498731858079
jica159866262,34,4.5,26.913483,75.803139,27.053483,75.943139,2022-03-23,23:40:00,23:45:00,Sandstorms,Low ,motorcycle ,Metropolitian ,125,Pet Supplies,0.7,20.851598740135532,3.084274087749808,1.1345985539186236
avxx550623263,38,4.2,23.230791,77.43702,23.290791,77.49702,2022-02-17,19:20:00,19:35:00,Cloudy,Jam ,scooter ,Metropolitian ,170,Skincare,0.64,9.05985928571233,2.3085531770700225,0.09993248420696627
tbtc661072851,26,5.0,17.458998,78.500366,17.468998,78.510366,2022-03-01,11:55:00,12:05:00,Sandstorms,High ,motorcycle ,Metropolitian ,115,Books,0.8,1.5367187556839161,0.9308714174298399,-1.7376363526459622
vetj883689845,25,4.6,12.975996,80.221898,13.105996,80.351898,2022-03-12,17:20:00,17:35:00,Fog,Medium ,motorcycle ,Metropolitian ,180,Sports,0.72,20.181034547351857,3.053106184464393,1.0930264220481378
mnpy156544610,27,4.6,25.451517,81.832616,25.511517,81.892616,2022-02-11,17:20:00,17:25:00,Sunny,Medium ,motorcycle ,Metropolitian ,80,Clothing,0.72,8.988016321480938,2.3013860065252163,0.09037282418433097
eryh278729834,36,4.4,12.986047,80.218114,13.066047,80.298114,2022-03-20,20:30:00,20:45:00,Stormy,Jam ,motorcycle ,Metropolitian ,240,Cosmetics,0.68,12.419464414086296,2.5967062212155567,0.48427455047953766
doyw712453024,22,4.7,17.411028,78.329645,17.431028,78.349645,2022-03-21,11:45:00,11:55:00,Fog,High ,motorcycle ,Metropolitian ,150,Pet Supplies,0.74,3.073782598017484,1.404571953105703,-1.1058087652749515
ukuk660896456,35,3.5,13.064181,80.236442,13.144181,80.316442,2022-03-10,22:30:00,22:35:00,Fog,Low ,scooter ,Metropolitian ,170,Shoes,0.5,12.417550916012667,2.5965636198082587,0.48408434697258934
zfpe057677903,39,4.8,30.914057,75.83982,30.964057,75.88982,2022-02-15,17:25:00,17:40:00,Cloudy,Medium ,motorcycle ,Metropolitian ,95,Toys,0.76,7.324687362706641,2.119225481132105,-0.15259511991805882
gzsf315311482,28,4.9,12.986047,80.218114,13.056047,80.288114,2022-03-12,23:45:00,23:55:00,Sunny,Low ,motorcycle ,Metropolitian ,135,Cosmetics,0.78,10.867138302160235,2.4737730929641457,0.3203048354775503
nlft788552324,35,4.7,17.426228,78.407495,17.496228,78.477495,2022-03-18,18:55:00,19:10:00,Fog,Medium ,van,Urban ,200,Jewelry,0.74,10.757108800258175,2.464458061926155,0.3078803327722229
uvfy766743196,34,4.5,11.008638,76.984311,11.018638,76.994311,2022-04-01,10:20:00,10:35:00,Windy,Low ,motorcycle ,Other,145,Pet Supplies,0.7,1.5581193629490961,0.9392723646751379,-1.7264310661202573
pruv164673817,29,4.8,12.979166,77.640709,13.109166,77.770709,2022-03-12,21:35:00,21:50:00,Sunny,Jam ,scooter ,Metropolitian ,85,Home,0.76,20.180908601249474,3.053100238273401,1.0930184909456258
gnxd557399944,32,5.0,17.483216,78.552111,17.523216,78.592111,2022-03-01,14:30:00,14:45:00,Stormy,High ,motorcycle ,Metropolitian ,205,Sports,0.8,6.146243658393976,1.9665868561923234,-0.35618639092587157
ofkn590884987,25,4.0,22.722634,75.886959,22.742634,75.906959,2022-03-24,09:35:00,09:45:00,Windy,Low ,motorcycle ,Urban ,100,Electronics,0.6,3.025377321544568,1.3926186509599097,-1.1217522263586883
qriv556858145,31,4.8,18.593481,73.785901,18.633481,73.825901,2022-03-30,15:25:00,15:35:00,Cloudy,Medium ,scooter ,Urban ,85,Sports,0.76,6.127835452843913,1.964007605284197,-0.3596266274377025
ebhd534173855,26,4.7,0.0,0.0,0.07,0.07,2022-02-14,19:45:00,19:55:00,Cloudy,Jam ,scooter ,Metropolitian ,185,Pet Supplies,0.74,11.007734763744619,2.4855510057914594,0.33601436013605673
euls557244992,27,4.9,12.352058,76.60665,12.372058,76.62665,2022-03-26,10:25:00,10:40:00,Sunny,Low ,scooter ,Metropolitian ,100,Shoes,0.78,3.1088209178697257,1.4131361060529284,-1.0943857929812821
affr990765439,24,4.5,12.304569,76.643622,12.374569,76.713622,2022-03-18,18:45:00,19:00:00,Fog,Medium ,motorcycle ,Metropolitian ,180,Outdoors,0.7,10.88132949340842,2.4749682178925814,0.32189890777274643
